Est Dia in KM(min),Est Dia in KM(max),Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Orbit Uncertainity,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Mean Anomaly,Mean Motion,Hazardous
0.04411182,0.09863702810000001,10.5995937061,38158.5373419197,23710.23116115,5,4.698,2458000.5,0.2254849824771856,1.4083257557156181,8.113962312011777,158.2260557876106,610.4542330459966,1.090769447365912,28.412228197325593,1.7258820640653232,164.561870327472,0.589724799193709,False
0.011080388200000001,0.0247765013,22.824628641300002,82168.6631087621,51056.411807775,7,6.938,2458000.5,0.2997332703803507,0.8416315805242635,10.276940028001091,171.1772580572293,282.0210086909677,0.5893665944383424,218.22049210712368,1.093896566610185,87.3399513801906,1.276500646781531,False
0.1379605689,0.30848921030000004,20.3742223265,73347.2003754896,45575.097922203604,6,4.955,2458000.5,0.1478846210086852,1.2359121329431662,39.40701510140626,356.54390548247886,501.85680852762647,1.05313973556283,218.6018120381645,1.4186845303235018,90.33855226043312,0.7173360884675185,False
0.9216265484999999,2.0608196123,22.960349937300002,82657.2597742512,51360.0067747285,0,3.12,2458000.5,0.7766438887734538,2.26319603381811,9.064507173740576,352.6914107643232,1243.602787733987,0.5054986650569561,299.7393341963947,4.020893402579265,191.4543290913346,0.2894814996804316,False
0.013321556699999999,0.0297879063,7.5164621883,27059.2638778848,16813.574269011202,1,6.132000000000001,2458000.5,0.01394849751423765,0.988667858326567,4.320908199813252,264.4056022167966,359.06580681862846,0.9748774271622922,87.81644303895897,1.002458289490842,58.24402434197092,1.00260173250594,False
0.4619074603,1.0328564805,21.5347344882,77525.044157425,48171.0475765955,1,3.214,2458000.5,0.4445997797497422,2.250574629195569,40.074906324106024,190.80232271403716,1233.214308376651,1.2499696447448607,16.17455002900164,3.2511796136462765,217.6120228280012,0.2919200641402612,False
0.0062309602,0.013932850600000001,13.5922329378,48932.038576163206,30404.4658586165,4,5.916,2458000.5,0.1458940283310568,1.033210407631443,3.174319580769291,10.44411032877468,383.6026380708879,0.8824711791485181,85.73153235954244,1.1839496361143669,224.3796113696917,0.9384711268160616,False
0.1838886721,0.41118757100000003,8.1878859535,29476.389432673197,18315.4820894296,2,5.797000000000001,2458000.5,0.2962061287988718,1.052079402640927,7.906473496389843,128.8405407963474,394.15877916975825,0.7404470355956286,242.293197578416,1.363711769686226,109.06557670330179,0.9133375152985072,True
0.0201629919,0.04508582059999999,14.0912031607,50728.3313784829,31520.612350146803,7,6.797000000000001,2458000.5,0.1986104067958223,0.8633230890356343,15.290601341132891,18.63948790340435,292.993820551631,0.6918581391260411,344.80053144411767,1.034788038945228,197.2654367936369,1.228694855482665,False
0.022108281,0.0494356193,11.1995010545,40318.2037961903,25052.163908805,5,6.79,2458000.5,0.177454625327355,0.8693364318543375,1.8677984913647199,150.0050896869119,296.0603493553376,0.7150686610562064,204.9786870571115,1.0236042026524692,114.0409109070574,1.2159683010031201,False
0.3503926411,0.7835017643000001,9.3048655227,33497.5158818422,20814.0536878035,1,5.768,2457800.5,0.1290438595815365,1.061197120692007,15.089720421725321,215.44363551731618,399.2937581924141,0.924256148461097,61.17301359257869,1.198138092922917,301.4816144786948,0.9015918546528368,True
0.16770846220000002,0.3750075218,26.0538805106,93793.9698381571,58279.9253141594,1,4.38,2458000.5,0.5458440282992364,1.487152224729361,10.424953287963369,114.7292730820402,662.4171450359278,0.6753990636889152,354.1692340425912,2.2989053857698063,144.331764664412,0.5434641942736471,False
0.1756123185,0.3926810818,19.2686125665,69367.0052395429,43101.9594500927,0,5.148,2458000.5,0.5232631088043329,1.1821487647015059,23.27720540354022,65.77208245525733,469.46868195839113,0.5635739270145939,110.15495314414059,1.8007236023884183,164.4894216808606,0.7668243140272065,True
0.3503926411,0.7835017643000001,9.3048655241,33497.5158868348,20814.0536909058,1,5.768,2458000.5,0.1290153472152782,1.0611910664593678,15.090004763155802,215.4428312993687,399.2903411827814,0.924281132558361,61.18913869575113,1.198101000360374,121.790814642756,0.9015995702115028,True
0.44111819999999996,0.9863702812999999,14.3425306846,51633.110464672005,32082.806888451298,0,3.5389999999999997,2458000.5,0.5324847482604941,2.1040181217482097,8.168524524209124,299.0216815675574,1114.737576501411,0.9836605618535968,332.95202945765527,3.2243756816428233,104.1327876318541,0.32294596287841604,True
0.042126461100000005,0.0941976306,10.8435350851,39036.7263062466,24255.9036317897,3,6.379,2458000.5,0.2473747528584077,0.9352170073812008,7.028450269921951,204.1993482802674,330.3444547300045,0.7038679313112967,23.652471941627923,1.166566083451105,247.60414775645,1.089771584918032,False
0.1335841639,0.2987032712,15.6786970401,56443.309344528796,35071.6774091046,5,6.696000000000001,2458000.5,0.3838850579102436,0.8740622180160318,10.868375959003599,100.30275725199041,298.4777407624754,0.5385227928357914,257.16898566607983,1.209601643196272,38.2553300025332,1.206120091502847,False
0.8801465209,1.9680674509,36.9027872256,132850.0340120192,82547.8447448572,0,3.58,2458000.5,0.5639780444598699,1.723590507735431,53.82827282376167,38.98727038019353,826.5127687372667,0.7515233037332082,114.9699500537067,2.6956577117376535,325.3972971861633,0.4355649587241131,False
0.1010543415,0.2259643771,15.7970850712,56869.5062562905,35336.4995957489,0,5.292999999999999,2458000.5,0.1538369907726766,1.157817149428843,31.042451608961898,49.319996765851116,455.0492405086502,0.9797020432957112,246.8332902517551,1.335932255561975,267.2300401028926,0.7911231751482434,False
0.1272198785,0.2844722965,20.2894533769,73042.032156736,45385.478258723,0,5.01,2458000.5,0.4765100329390353,1.253468714046949,5.80092536793395,191.25877966177342,512.5882832519676,0.6561782958283874,147.93751128425518,1.8507591322655108,281.3684518532314,0.7023180430814464,False
0.2111324448,0.47210649880000005,19.854850619300002,71477.46222959089,44413.315350381105,1,6.468,2458000.5,0.526542700061064,0.8963389405575244,20.13021458154914,38.78160579508243,309.9608358537071,0.42437821462649206,334.98067422639,1.3682996664885572,27.867365227734872,1.161437053840925,False
0.16770846220000002,0.3750075218,24.7182552115,88985.7187613528,55292.265082575,2,4.092,2458000.5,0.5332462604352894,1.653696612656535,7.502275135786705,74.49124208498931,776.7516457501828,0.7718690780629323,250.7422433155759,2.5355241472501366,153.22599447185283,0.4634686028277596,True
0.09650614699999999,0.2157943048,11.396602274200001,41027.7681871315,25493.059627165097,1,5.5120000000000005,2458000.5,0.4988696932157258,1.100327266788939,10.78773208277203,16.980404763228382,421.58120382173865,0.5514073407690427,125.97950099211408,1.649247192808834,165.11950341184883,0.8539280137171922,False
0.20162991940000002,0.4508582062,15.4554198905,55639.51160574309,34572.2287530241,7,4.044,2458000.5,0.4908497989594158,1.661650553101948,22.130166425026697,72.21757892144072,782.3624022975998,0.8460297131710548,100.3153715205702,2.477271393032841,170.80325019410319,0.4601448113339436,False
0.0350392641,0.0783501764,14.685176421500001,52866.635117417994,32849.2711372645,0,5.17,2458000.5,0.1896829317424602,1.233608012173821,5.565071112894867,215.9032878169585,500.45403940528786,0.9996136278037018,323.5602403844879,1.46760239654394,121.67886105998959,0.7193467764348634,False
0.4619074603,1.0328564805,19.5361708097,70330.2149148512,43700.4604841752,2,3.2319999999999998,2458000.5,0.5912825359601329,2.269587545102286,28.177322408103944,95.20300055129499,1248.874609320113,0.9276200658506738,158.5215330934825,3.611555024353899,189.53063710027283,0.2882595236650571,False
0.0183888672,0.0411187571,4.8238986328,17366.0350781873,10790.578851777,6,4.769,2458000.5,0.3500664333192877,1.3659360913945908,0.6544971567741348,214.1302323153935,583.1012834449405,0.8877677157379978,119.6465718765472,1.8441044670511841,313.26360570697585,0.617388454151796,False
0.0366906138,0.0820427065,11.5082485302,41429.694708589,25742.801137123,7,5.053999999999999,2458000.5,0.20262529560724898,1.253655419096375,20.003695533236264,256.4453282720152,512.7028130962499,0.9996331192123424,38.566563436153174,1.5076777189804071,285.67280981396163,0.7021611561402084,False
0.3195618867,0.7145621017,18.3327339774,65997.8423187595,41008.492634120295,0,5.207999999999999,2457800.5,0.2348032024240591,1.1870570315868278,27.42819291107595,91.30172768536941,472.395556943907,0.9083322391102432,58.2930682841533,1.465781824063413,349.20027612118935,0.7620732132388514,True
0.0152951935,0.0342010925,7.9263615697,28534.901650941098,17730.478195275,6,5.537000000000001,2458000.5,0.1197566329200361,1.126601949757105,6.507326870768589,242.58289564197517,436.77138171832587,0.9916838936130462,318.5163366159038,1.261520005901163,301.1588142652097,0.8242298261019404,False
0.1838886721,0.41118757100000003,19.667278968599998,70802.2042868531,43993.7363247949,1,6.447,2458000.5,0.2991539178730141,0.912717016736762,21.03334897898406,87.57392832159935,318.49502161861216,0.6396741452705902,23.616921997022576,1.185759888202933,278.38440483139357,1.1303159407969918,False
0.3195618867,0.7145621017,18.3327075668,65997.7472403997,41008.433556125,0,5.207999999999999,2458000.5,0.2347705612442139,1.18707590311588,27.42934756970816,91.29622833768234,472.4068220242749,0.9083854271018824,58.30311252249622,1.4657663791298772,141.61397067402518,0.7620550407324583,True
0.2001497153,0.447548369,17.4813559273,62932.8813383124,39104.0450737975,5,5.612,2458000.5,0.4054789391223797,1.062613440594973,29.979551763090853,280.3174924693282,400.0933971167236,0.6317460700053416,202.13218931560328,1.493480811184605,194.94090369054038,0.8997899055429133,False
0.8405334020999999,1.8794898244,16.1254927357,58051.773848434,36071.1147004339,0,3.367,2458000.5,0.5484018822965251,2.306718529428724,3.246143241153584,213.28630178267449,1279.647443089683,1.041709745961739,98.03956328546091,3.5717273128957094,112.3129187151667,0.2813274874607551,False
0.1058168859,0.23661375010000002,13.475235008199999,48510.846029484695,30142.753189820698,7,5.364,2458000.5,0.30977234666475,1.150231297936064,20.018628195663307,268.0963340337385,450.58444791294886,0.7939214495671685,70.135953631271,1.50654114630496,318.6663283583578,0.7989623291870707,False
0.06676594129999999,0.1492931834,4.3317191588,15594.1889718321,9689.6225864143,5,4.633,2458000.5,0.2318209307064729,1.4383876663443431,7.096661497807137,253.4295183007643,630.1041683088879,1.104939298815686,18.928363101657077,1.7718360338730001,309.88894428942666,0.5713341033216619,False
0.1332155667,0.29787906280000004,16.9382989689,60977.876287972,37889.2809634901,4,3.5,2458000.5,0.5261474187914922,2.1619780557056685,4.440911302351275,237.8567752670393,1161.11530358446,1.024458882212282,78.24190434677628,3.299497229199053,348.3639762732325,0.3100467273910263,False
1.332155667,2.978790628,13.114542011600001,47212.3512417499,29335.9190257418,0,7.557,2458000.5,0.3399797159866457,0.7531844336406677,24.9272962782371,272.6928189515696,238.7538758060025,0.4971170038059509,156.6239373490321,1.009251863475384,204.1265053446825,1.5078289254349742,True
0.2424124811,0.5420507863,11.0655789028,39836.0840499454,24752.5934475897,0,5.556,2458000.5,0.4614920351674892,1.0871422288490469,18.283521431546898,246.75095526856202,414.0263438840223,0.5854347491409798,256.0421444347076,1.5888497085571132,310.1782421031937,0.8695098882423862,True
0.010105434200000001,0.0225964377,12.5521761782,45187.8342415099,28077.962893009302,1,6.997000000000001,2458000.5,0.3884472788369994,0.8307280678908929,5.059664077001305,166.1544806171286,276.5583358674995,0.5080340104651575,319.79619890908515,1.153422125316629,338.7787406603182,1.3017145148446292,False
0.009650614699999999,0.021579430499999996,12.526534744300001,45095.5250793342,28020.6055694341,7,6.385,2458000.5,0.3601241569688025,0.9297454068141836,0.4952217100602064,323.4926064565487,327.44961876216234,0.5949216259896094,264.2658160994401,1.2645691876387581,281.3559795432977,1.0994057692321821,False
0.1289302951,0.28829690410000003,12.835327621800001,46207.179438312996,28711.3443571006,5,4.4910000000000005,2458000.5,0.29484297365892104,1.4985485865220032,6.8013033255784965,56.166732087094466,670.0460779441441,1.0567120650994821,259.3072848150319,1.9403851079445231,19.03910493734082,0.5372764826928963,False
0.4836764882,1.0815335068,24.363455618699998,87708.4402273942,54498.6138735161,0,4.053999999999999,2458000.5,0.4921266252859243,1.6949785633923848,7.839116849208139,326.90246857760377,806.0180023830769,0.8608344830581066,233.0557394203598,2.529122643726664,36.11013318463239,0.4466401481550315,True
0.20162991940000002,0.4508582062,8.9531690586,32231.4086108898,20027.3438671387,0,6.454,2456346.5,0.4120948370750944,0.9138520280653584,5.208499321631483,205.2425729545676,319.0893040944803,0.5372583254490201,211.1301076969899,1.290445730681697,330.2984546084541,1.128210802996412,True
0.6376097899000001,1.4257388333,15.5946377133,56140.6957679617,34883.6451009315,0,3.7760000000000002,2458000.5,0.3929044048426266,1.90717825097135,19.80151512180682,90.67146973110701,962.0227781647917,1.15783951534465,235.8207925627996,2.6565169865980507,138.6044236764724,0.3742115136678531,False
0.3346223745,0.7482383761,31.6077353288,113787.84718368789,70703.3431569976,0,3.594,2458000.5,0.5374951507131843,1.8544620554516182,38.50091552904151,124.7942812859417,922.4128707956813,0.8576976934647692,237.71605460069932,2.8512264174384683,264.9401353771952,0.3902807640676793,True
0.4836764882,1.0815335068,32.181405751599996,115853.0607057031,71986.5865257187,0,5.289,2458000.5,0.7907569603687561,1.064507657848714,43.56115448362103,276.45413216684847,401.1636849031553,0.2227408180390012,160.10543676,1.9062744976584263,18.812102343520948,0.8973893040365991,False
0.4836764882,1.0815335068,32.181405888200004,115853.0611975708,71986.58683134611,0,5.289,2458000.5,0.7907569689137183,1.064507658028576,43.56115504220871,276.45413149992334,401.16368500482787,0.2227408089804583,160.10543557544932,1.906274507076694,18.812102912857803,0.8973893038091608,False
0.2538370294,0.5675968529,18.517525484500002,66663.0917440337,41421.8527561747,0,4.574,2457600.5,0.2476966426679784,1.3764510964463461,37.22407108829239,106.1303161194635,589.8473138359882,1.035508781059929,244.0632687260298,1.717393411832764,324.3908879648891,0.6103274382293802,False
0.2538370294,0.5675968529,31.1285563305,112062.8027896715,69631.46765561559,1,3.918,2458000.5,0.6073127022277187,1.7338691936314399,0.9209450537747632,317.3928578023471,833.9171826189519,0.6808684083377344,228.72768483091232,2.786869978925145,265.8872187409405,0.4316975444364929,True
0.2424124811,0.5420507863,18.5175194475,66663.0700108924,41421.8392520459,0,4.574,2458000.5,0.2476471761427561,1.376501611527481,37.222792065799865,106.1248590326738,589.8797847952184,1.035614874476747,244.0608253914646,1.717388348578214,208.5269511313089,0.610293841693485,False
0.3051792326,0.6824015094,26.347867125,94852.3216501195,58937.54397198679,1,3.568,2458000.5,0.4364161676008859,1.895561584856526,40.75589995690742,296.3182956877208,953.2466221849487,1.06830786254198,56.560540802114716,2.722815307171073,158.07607701600668,0.3776567276733059,False
1.214940408,2.7166893409,20.2917992454,73050.4772834677,45390.7257320525,0,3.427,2458000.5,0.7074114229293929,2.0164491506508853,15.951280443640671,168.5299865401225,1045.8739331964618,0.5899899877241765,167.1005289202966,3.442908313577593,255.4052559846539,0.3442097451456186,False
0.6991252322,1.5632915441,15.3422196651,55231.990794361394,34319.0111688631,0,5.169,2458000.5,0.2780787999190192,1.189569735081815,30.1225406141259,292.47575698467017,473.8962656558362,0.8587756107302781,84.20468860052982,1.5203638594333508,308.879960955237,0.759659921569096,True
0.048367648799999996,0.1081533507,9.830749452300001,35390.6980282703,21990.4034498439,6,6.4239999999999995,2458000.5,0.222717159391895,0.9253650074475226,13.08284558438967,359.7151698871408,325.1382290472969,0.7192703415881505,330.5650246556428,1.1314596733068951,325.6108650727421,1.107221384132076,False
0.2315021222,0.5176544822,15.4140722175,55490.6599830742,34479.738143371804,2,7.609,2458000.5,0.2710734108752346,0.7521531361361501,19.1976308267857,358.6587800949906,238.2636732212871,0.5482644200232192,347.46234599917886,0.956041852249081,296.45614450803936,1.5109311257266251,True
0.1925550782,0.4305662442,14.6993080325,52917.5089169024,32880.8821378386,0,4.9110000000000005,2458000.5,0.24944106930420604,1.310034736062646,14.975511302475118,119.31136375360158,547.6746555831121,0.983258270673526,267.37852448326856,1.636811201451766,217.173539820518,0.6573245563403077,False
0.8405334020999999,1.8794898244,21.255850666,76521.0623977573,47547.212354873205,0,3.3560000000000003,2458000.5,0.5749602982938385,2.2374866056607736,16.14284854240449,116.81913161605308,1222.472485465145,0.9510206394415868,139.3276943771838,3.52395257187996,226.70282311770148,0.2944851555190803,True
0.2315021222,0.5176544822,19.8486346,71455.08455989089,44399.410736672195,0,4.593,2458000.5,0.2568069943428223,1.3675465046929491,37.36069360524818,118.96179536720909,584.1327857113763,1.016350997198721,305.88840688349086,1.7187420121871781,221.17662938720366,0.6162982267149756,False
